index,SKU,BANK_NAME,MTG_PRODUCT_SUBTITLE,MTG_PRODUCT_TYPE_RAW,MTG_PRODUCT_TYPE,MTG_PRODUCT_YEARS,MTG_INITIAL_RATE_PCT,MTG_APR_PCT,MTG_REVERT_RATE,MTG_FEES_TOTAL,MTG_INITIAL_RATE_MONTHS,SCAN_DATE,TID
4619,3730468,HSBC,First time buyer,2 year fixed,fixed,25,6.64,5.5,5.04,17.0,29,2022-10-16 06:42:26,487803
4620,1000722569,Santander,First time buyer,2 year fixed,fixed,25,6.64,5.9,5.5,35.0,26,2022-10-16 06:42:26,487804
4621,3745002,Clydesdale Bank,First time buyer,2 year fixed,fixed,25,6.64,6.3,5.99,235.0,26,2022-10-16 06:42:26,487805
4622,3745039,Yorkshire Bank,First time buyer,2 year fixed,fixed,25,6.64,6.3,5.99,235.0,26,2022-10-16 06:42:26,487806
4623,3755158,Virgin Money,First time buyer,5 year fixed,fixed,25,6.64,6.1,5.49,218.0,63,2022-10-16 06:42:26,487807
4624,3746696,Accord Mortgages,First time buyer,2 year fixed,fixed,25,6.65,5.5,4.2,1120.0,27,2022-10-16 06:42:26,487808
4625,3754690,Yorkshire Building Society,First time buyer,3 year fixed,fixed,25,6.65,5.7,4.2,0.0,40,2022-10-16 06:42:26,487809
4626,3730876,Nottingham Building Society,First time buyer,5 year fixed,fixed,25,6.68,5.9,4.99,524.0,61,2022-10-16 06:42:26,487810
4627,3745010,Clydesdale Bank,First time buyer,2 year fixed,fixed,25,6.69,6.4,5.99,1397.0,26,2022-10-16 06:42:26,487811
4628,3745047,Yorkshire Bank,First time buyer,2 year fixed,fixed,25,6.69,6.4,5.99,1397.0,26,2022-10-16 06:42:26,487812
4629,3742193,Metro Bank,First time buyer,2 year fixed,fixed,25,6.69,5.8,5.25,2214.0,24,2022-10-16 06:42:26,487813
4630,3742199,Metro Bank,First time buyer,5 year fixed,fixed,25,6.69,6.2,5.25,2214.0,60,2022-10-16 06:42:26,487814
4631,3755064,Virgin Money,First time buyer,10 year fixed,fixed,25,6.74,6.6,5.49,218.0,123,2022-10-16 06:42:26,487815
4632,3754681,Yorkshire Building Society,First time buyer,2 year fixed,fixed,25,6.77,5.6,4.2,0.0,28,2022-10-16 06:42:26,487816
4633,3746062,TSB,First time buyer,2 year fixed,fixed,25,6.79,5.3,4.74,0.0,25,2022-10-16 06:42:26,487817
4634,3754686,Yorkshire Building Society,First time buyer,2 year fixed,fixed,25,6.85,5.6,4.2,0.0,28,2022-10-16 06:42:26,487818
4635,3745009,Clydesdale Bank,First time buyer,5 year fixed,fixed,25,6.89,6.6,5.99,398.0,62,2022-10-16 06:42:26,487819
4636,3745046,Yorkshire Bank,First time buyer,5 year fixed,fixed,25,6.89,6.6,5.99,398.0,62,2022-10-16 06:42:26,487820
4637,3755157,Virgin Money,First time buyer,2 year fixed,fixed,25,6.94,5.9,5.49,218.0,27,2022-10-16 06:42:26,487821
4638,3745008,Clydesdale Bank,First time buyer,2 year fixed,fixed,25,6.99,6.4,5.99,398.0,26,2022-10-16 06:42:26,487822
4639,3745045,Yorkshire Bank,First time buyer,2 year fixed,fixed,25,6.99,6.4,5.99,398.0,26,2022-10-16 06:42:26,487823
4640,3744909,Precise Mortgages,First time buyer,5 year fixed,fixed,25,7.39,7.4,6.75,1134.0,60,2022-10-16 06:42:26,487824
4641,3747692,Aldermore Bank,First time buyer,2 year fixed,fixed,25,7.48,7.2,6.73,1399.0,24,2022-10-16 06:42:26,487825
4642,3746842,Foundation Home Loans,First time buyer,2 year fixed,fixed,25,7.49,7.6,7.24,1340.0,24,2022-10-16 06:42:26,487826
4643,3746834,Foundation Home Loans,First time buyer,2 year fixed,fixed,25,7.54,7.7,7.24,1625.0,24,2022-10-16 06:42:26,487827
4644,3746844,Foundation Home Loans,First time buyer,5 year fixed,fixed,25,7.54,7.8,7.24,1840.0,60,2022-10-16 06:42:26,487828
4645,3739265,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,7.55,7.6,7.15,1347.0,24,2022-10-16 06:42:26,487829
4646,3744910,Precise Mortgages,First time buyer,5 year fixed,fixed,25,7.59,7.5,6.75,1134.0,60,2022-10-16 06:42:26,487830
4647,3745076,Kent Reliance,First time buyer,5 year fixed,fixed,25,7.59,6.9,5.74,1520.0,60,2022-10-16 06:42:26,487831
4648,3746848,Foundation Home Loans,First time buyer,5 year fixed,fixed,25,7.59,7.8,7.24,1625.0,60,2022-10-16 06:42:26,487832
4649,3739546,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,7.6,7.6,7.15,1347.0,24,2022-10-16 06:42:26,487833
4650,3739450,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,7.65,7.6,7.15,1347.0,24,2022-10-16 06:42:26,487834
4651,3747694,Aldermore Bank,First time buyer,5 year fixed,fixed,25,7.68,7.5,6.73,1399.0,60,2022-10-16 06:42:26,487835
4652,3746837,Foundation Home Loans,First time buyer,2 year fixed,fixed,25,7.69,7.6,7.24,815.0,24,2022-10-16 06:42:26,487836
4653,3739267,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,7.74,7.5,7.15,108.0,24,2022-10-16 06:42:26,487837
4654,3746857,Foundation Home Loans,First time buyer,2 year fixed,fixed,25,7.74,7.7,7.24,1340.0,24,2022-10-16 06:42:26,487838
4655,3746851,Foundation Home Loans,First time buyer,5 year fixed,fixed,25,7.74,7.8,7.24,815.0,60,2022-10-16 06:42:26,487839
4656,3746841,Foundation Home Loans,First time buyer,2 year fixed,fixed,25,7.79,7.6,7.24,345.0,24,2022-10-16 06:42:26,487840
4657,3739506,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,7.84,7.5,7.15,108.0,24,2022-10-16 06:42:26,487841
4658,3746835,Foundation Home Loans,First time buyer,2 year fixed,fixed,25,7.84,7.7,7.24,630.0,24,2022-10-16 06:42:26,487842
4659,3747695,Aldermore Bank,First time buyer,2 year fixed,fixed,25,7.84,7.7,7.23,1399.0,24,2022-10-16 06:42:26,487843
4660,3746845,Foundation Home Loans,First time buyer,5 year fixed,fixed,25,7.84,7.8,7.24,345.0,60,2022-10-16 06:42:26,487844
4661,3746856,Foundation Home Loans,First time buyer,2 year fixed,fixed,25,7.89,7.7,7.24,815.0,24,2022-10-16 06:42:26,487845
4662,3739273,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,7.89,7.7,7.25,1347.0,24,2022-10-16 06:42:26,487846
4663,3746849,Foundation Home Loans,First time buyer,5 year fixed,fixed,25,7.89,7.8,7.24,630.0,60,2022-10-16 06:42:26,487847
4664,3744911,Precise Mortgages,First time buyer,5 year fixed,fixed,25,7.89,7.9,7.25,1134.0,60,2022-10-16 06:42:26,487848
4665,3739548,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,7.94,7.8,7.25,1347.0,24,2022-10-16 06:42:26,487849
4666,3746838,Foundation Home Loans,First time buyer,2 year fixed,fixed,25,7.99,7.7,7.24,220.0,24,2022-10-16 06:42:26,487850
4667,3738934,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,7.99,7.7,7.25,1107.0,24,2022-10-16 06:42:26,487851
4668,3746862,Foundation Home Loans,First time buyer,5 year fixed,fixed,25,7.99,7.9,7.24,815.0,60,2022-10-16 06:42:26,487852
4669,3746852,Foundation Home Loans,First time buyer,5 year fixed,fixed,25,8.04,7.9,7.24,220.0,60,2022-10-16 06:42:26,487853
4670,3739275,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.09,7.7,7.25,108.0,24,2022-10-16 06:42:26,487854
4671,3744912,Precise Mortgages,First time buyer,5 year fixed,fixed,25,8.09,8.0,7.25,1134.0,60,2022-10-16 06:42:26,487855
4672,3739514,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.19,7.7,7.25,108.0,24,2022-10-16 06:42:26,487856
4673,3747697,Aldermore Bank,First time buyer,5 year fixed,fixed,25,8.24,8.1,7.23,1399.0,60,2022-10-16 06:42:26,487857
4674,3739206,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.28,7.7,7.25,108.0,24,2022-10-16 06:42:26,487858
4675,3739266,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.29,8.1,7.15,1347.0,60,2022-10-16 06:42:26,487859
4676,3739547,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.34,8.1,7.15,1347.0,60,2022-10-16 06:42:26,487860
4677,3739188,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.39,7.9,7.25,1347.0,24,2022-10-16 06:42:26,487861
4678,3738936,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.39,8.1,7.25,1107.0,60,2022-10-16 06:42:26,487862
4679,3744913,Precise Mortgages,First time buyer,5 year fixed,fixed,25,8.39,8.1,7.25,1134.0,60,2022-10-16 06:42:26,487863
4680,3739451,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.39,8.1,7.15,1347.0,60,2022-10-16 06:42:26,487864
4681,3739270,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.44,8.0,7.15,108.0,60,2022-10-16 06:42:26,487865
4682,3738938,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.49,8.2,7.25,1107.0,60,2022-10-16 06:42:26,487866
4683,3739508,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.54,8.1,7.15,108.0,60,2022-10-16 06:42:26,487867
4684,3739190,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.58,7.8,7.25,108.0,24,2022-10-16 06:42:26,487868
4685,3739274,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.68,8.3,7.25,1347.0,60,2022-10-16 06:42:26,487869
4686,3739397,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.69,7.9,7.25,1347.0,24,2022-10-16 06:42:26,487870
4687,3739550,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.73,8.3,7.25,1347.0,60,2022-10-16 06:42:26,487871
4688,3739463,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.78,8.4,7.25,1347.0,60,2022-10-16 06:42:26,487872
4689,3739281,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.79,8.0,7.25,1647.0,24,2022-10-16 06:42:26,487873
4690,3739205,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.79,8.4,7.25,1347.0,60,2022-10-16 06:42:26,487874
4691,3739549,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.84,8.0,7.25,1647.0,24,2022-10-16 06:42:26,487875
4692,3747696,Aldermore Bank,First time buyer,2 year fixed,fixed,25,8.88,8.0,7.23,1399.0,24,2022-10-16 06:42:26,487876
4693,3739472,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.89,8.0,7.25,1647.0,24,2022-10-16 06:42:26,487877
4694,3739209,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,8.98,8.4,7.25,108.0,60,2022-10-16 06:42:26,487878
4695,3739399,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,8.99,8.0,7.25,1347.0,24,2022-10-16 06:42:26,487879
4696,3739516,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.08,8.4,7.25,108.0,60,2022-10-16 06:42:26,487880
4697,3739407,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,9.09,7.9,7.25,108.0,24,2022-10-16 06:42:26,487881
4698,3739282,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,9.19,7.9,7.25,108.0,24,2022-10-16 06:42:26,487882
4699,3739189,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.19,8.6,7.25,1347.0,60,2022-10-16 06:42:26,487883
4700,3739551,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.24,8.6,7.25,1647.0,60,2022-10-16 06:42:26,487884
4701,3747698,Aldermore Bank,First time buyer,5 year fixed,fixed,25,9.28,8.6,7.23,1399.0,60,2022-10-16 06:42:26,487885
4702,3739526,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,9.29,8.0,7.25,108.0,24,2022-10-16 06:42:26,487886
4703,3739476,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.29,8.7,7.25,1647.0,60,2022-10-16 06:42:26,487887
4704,3739193,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.38,8.6,7.25,108.0,60,2022-10-16 06:42:26,487888
4705,3739213,Kensington Mortgages,First time buyer,2 year fixed,fixed,25,9.39,8.0,7.25,108.0,24,2022-10-16 06:42:26,487889
4706,3739398,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.39,8.7,7.25,1347.0,60,2022-10-16 06:42:26,487890
4707,3739483,Kensington Mortgages,First time buyer,10 year fixed,fixed,25,9.39,9.5,7.25,2347.0,120,2022-10-16 06:42:26,487891
4708,3739286,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.59,8.7,7.25,108.0,60,2022-10-16 06:42:26,487892
4709,3739527,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.69,8.7,7.25,108.0,60,2022-10-16 06:42:26,487893
4710,3739410,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.84,8.8,7.25,108.0,60,2022-10-16 06:42:26,487894
4711,3739217,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.89,8.8,7.25,108.0,60,2022-10-16 06:42:26,487895
4712,3739416,Kensington Mortgages,First time buyer,5 year fixed,fixed,25,9.94,8.9,7.25,108.0,60,2022-10-16 06:42:26,487896
4713,3726895,Bath Building Society,First time buyer,2 year discounted,discounted,25,2.79,5.9,6.29,1354.0,24,2022-10-16 06:42:26,487897
4714,3726548,Loughborough Building Society,First time buyer,2 year discounted,discounted,25,3.09,5.6,5.89,1114.0,24,2022-10-16 06:42:26,487898
4715,3442723,The Mansfield Building Society,First time buyer,2 year discounted,discounted,25,3.13,6.1,6.59,674.0,24,2022-10-16 06:42:26,487899
4716,3742377,Chorley & District Building Society,First time buyer,2 year discounted,discounted,25,3.14,6.1,6.49,874.0,24,2022-10-16 06:42:26,487900
4717,3754709,Platform,First time buyer,2 year tracker,tracker,25,3.14,5.2,5.49,1049.0,24,2022-10-16 06:42:26,487901
4718,3712065,Bath Building Society,First time buyer,2 year discounted,discounted,25,3.14,5.9,6.29,1354.0,24,2022-10-16 06:42:26,487902
4719,3742402,Family Building Society,First time buyer,3 year discounted,discounted,25,3.14,5.1,5.54,874.0,36,2022-10-16 06:42:26,487903
4720,3742409,Family Building Society,First time buyer,3 year discounted,discounted,25,3.19,5.1,5.54,874.0,36,2022-10-16 06:42:26,487904
4721,3529920,Barclays,First time buyer,2 year tracker,tracker,25,3.2,5.5,5.74,1114.0,24,2022-10-16 06:42:26,487905
4722,3187016,The Mansfield Building Society,First time buyer,3 year discounted,discounted,25,3.23,5.9,6.59,674.0,36,2022-10-16 06:42:26,487906
4723,3589967,HSBC,First time buyer,2 year tracker,tracker,25,3.24,4.9,5.04,1016.0,24,2022-10-16 06:42:26,487907
4724,3742383,Chorley & District Building Society,First time buyer,2 year discounted,discounted,25,3.24,6.1,6.49,1400.0,24,2022-10-16 06:42:26,487908
4725,3742407,Family Building Society,First time buyer,3 year discounted,discounted,25,3.24,5.1,5.54,874.0,36,2022-10-16 06:42:26,487909
4726,3666508,Beverley Building Society,First time buyer,3 year discounted,discounted,25,3.25,5.3,5.74,1270.0,36,2022-10-16 06:42:26,487910
4727,3712068,Bath Building Society,First time buyer,2 year discounted,discounted,25,3.29,6.0,6.29,1354.0,24,2022-10-16 06:42:26,487911
4728,3694796,Loughborough Building Society,First time buyer,3 year discounted,discounted,25,3.29,5.3,5.89,115.0,36,2022-10-16 06:42:26,487912
4729,3747520,Coventry Building Society,First time buyer,2 year tracker,tracker,25,3.3,4.7,4.89,1007.0,30,2022-10-16 06:42:26,487913
4730,3742375,Chorley & District Building Society,First time buyer,5 year discounted,discounted,25,3.3,5.4,6.49,1400.0,60,2022-10-16 06:42:26,487914
4731,3029814,Swansea Building Society,First time buyer,Lifetime discounted,discounted,25,3.3,3.5,,2374.0,300,2022-10-16 06:42:26,487915
4732,3742397,Chorley & District Building Society,First time buyer,2 year discounted,discounted,25,3.34,6.1,6.49,525.0,24,2022-10-16 06:42:26,487916
4733,3582120,Nationwide Building Society,First time buyer,2 year tracker,tracker,25,3.34,5.5,5.74,999.0,24,2022-10-16 06:42:26,487917
4734,3576850,Barclays,First time buyer,2 year tracker,tracker,25,3.45,5.4,5.74,115.0,24,2022-10-16 06:42:26,487918
4735,3742388,Chorley & District Building Society,First time buyer,2 year discounted,discounted,25,3.45,6.2,6.49,1274.0,24,2022-10-16 06:42:26,487919
4736,3557685,Barclays,First time buyer,2 year tracker,tracker,25,3.47,5.6,5.74,1864.0,24,2022-10-16 06:42:26,487920
4737,3754710,Platform,First time buyer,2 year tracker,tracker,25,3.49,5.3,5.49,1049.0,24,2022-10-16 06:42:26,487921
4738,3694915,Darlington Building Society,First time buyer,2 year discounted,discounted,25,3.49,5.5,5.74,1089.0,24,2022-10-16 06:42:26,487922
4739,3669030,Monmouthshire Building Society,First time buyer,2 year discounted,discounted,25,3.49,6.2,6.49,1390.0,24,2022-10-16 06:42:26,487923
4740,3691909,Loughborough Building Society,First time buyer,3 year discounted,discounted,25,3.49,5.4,5.89,814.0,36,2022-10-16 06:42:26,487924
4741,3557716,Barclays,First time buyer,5 year tracker,tracker,25,3.5,5.0,5.74,1864.0,60,2022-10-16 06:42:26,487925
4742,3589968,HSBC,First time buyer,2 year tracker,tracker,25,3.54,4.9,5.04,1016.0,24,2022-10-16 06:42:26,487926
4743,3432005,Barclays,First time buyer,2 year tracker,tracker,25,3.54,5.5,5.74,1114.0,24,2022-10-16 06:42:26,487927
4744,3029815,Swansea Building Society,First time buyer,Lifetime discounted,discounted,25,3.55,3.8,,2374.0,300,2022-10-16 06:42:26,487928
4745,3589969,HSBC,First time buyer,2 year tracker,tracker,25,3.59,4.9,5.04,1016.0,24,2022-10-16 06:42:26,487929
4746,3606722,HSBC,First time buyer,2 year tracker,tracker,25,3.64,5.0,5.04,999.0,24,2022-10-16 06:42:26,487930
4747,3754711,Platform,First time buyer,2 year tracker,tracker,25,3.64,5.3,5.49,1049.0,24,2022-10-16 06:42:26,487931
4748,3669032,Monmouthshire Building Society,First time buyer,2 year discounted,discounted,25,3.65,6.2,6.49,1390.0,24,2022-10-16 06:42:26,487932
4749,3244267,Swansea Building Society,First time buyer,Lifetime discounted,discounted,25,3.65,3.8,,874.0,300,2022-10-16 06:42:26,487933
4750,3656010,Family Building Society,First time buyer,2 year discounted,discounted,25,3.69,5.5,5.64,1274.0,24,2022-10-16 06:42:26,487934
4751,3723507,Clydesdale Bank,First time buyer,2 year discounted,discounted,25,3.69,5.9,6.2,1397.0,26,2022-10-16 06:42:26,487935
4752,3742390,Chorley & District Building Society,First time buyer,5 year discounted,discounted,25,3.74,5.5,6.49,1274.0,60,2022-10-16 06:42:26,487936
4753,3754712,Platform,First time buyer,2 year tracker,tracker,25,3.89,5.4,5.49,1049.0,24,2022-10-16 06:42:26,487937
4754,3745012,Clydesdale Bank,First time buyer,2 year discounted,discounted,25,3.89,6.0,6.2,1397.0,26,2022-10-16 06:42:26,487938
4755,3745049,Yorkshire Bank,First time buyer,2 year discounted,discounted,25,3.89,6.0,6.2,1397.0,26,2022-10-16 06:42:26,487939
4756,3244268,Swansea Building Society,First time buyer,Lifetime discounted,discounted,25,3.9,4.0,,874.0,300,2022-10-16 06:42:26,487940
4757,3582241,Nationwide Building Society,First time buyer,2 year tracker,tracker,25,3.94,5.5,5.74,0.0,24,2022-10-16 06:42:26,487941
4758,3742398,Chorley & District Building Society,First time buyer,2 year discounted,discounted,25,3.94,6.2,6.49,275.0,24,2022-10-16 06:42:26,487942
4759,3451026,Beverley Building Society,First time buyer,2 year discounted,discounted,25,3.94,5.6,5.74,1465.0,24,2022-10-16 06:42:26,487943
4760,3695841,Darlington Building Society,First time buyer,2 year discounted,discounted,25,3.99,5.6,5.74,1374.0,24,2022-10-16 06:42:26,487944
4761,3712800,Darlington Building Society,First time buyer,3 year discounted,discounted,25,3.99,5.5,5.74,1025.0,36,2022-10-16 06:42:26,487945
4762,3744067,Buckinghamshire Building Society,First time buyer,3 year discounted,discounted,25,3.99,5.9,6.39,1060.0,36,2022-10-16 06:42:26,487946
4763,3187131,The Mansfield Building Society,First time buyer,3 year discounted,discounted,25,3.99,6.1,6.59,1149.0,36,2022-10-16 06:42:26,487947
4764,3739531,Leek United Building Society,First time buyer,2 year discounted,discounted,25,4.05,6.1,6.39,105.0,24,2022-10-16 06:42:26,487948
4765,3480281,The Mansfield Building Society,First time buyer,2 year discounted,discounted,25,4.08,6.4,6.59,1567.0,24,2022-10-16 06:42:26,487949
4766,3557667,Teachers Building Society,First time buyer,2 year discounted,discounted,25,4.09,6.4,6.69,110.0,24,2022-10-16 06:42:26,487950
4767,3744070,Buckinghamshire Building Society,First time buyer,3 year discounted,discounted,25,4.09,6.0,6.39,1309.0,36,2022-10-16 06:42:26,487951
4768,3742389,Chorley & District Building Society,First time buyer,2 year discounted,discounted,25,4.1,6.3,6.49,1274.0,24,2022-10-16 06:42:26,487952
4769,3029801,Swansea Building Society,First time buyer,Lifetime discounted,discounted,25,4.15,4.4,,2374.0,300,2022-10-16 06:42:26,487953
4770,3744062,Buckinghamshire Building Society,First time buyer,3 year discounted,discounted,25,4.19,6.0,6.39,1255.0,36,2022-10-16 06:42:26,487954
4771,3742391,Chorley & District Building Society,First time buyer,5 year discounted,discounted,25,4.24,5.8,6.49,1274.0,60,2022-10-16 06:42:26,487955
4772,3187130,The Mansfield Building Society,First time buyer,3 year discounted,discounted,25,4.29,6.1,6.59,568.0,36,2022-10-16 06:42:26,487956
4773,3744065,Buckinghamshire Building Society,First time buyer,3 year discounted,discounted,25,4.29,6.1,6.39,1309.0,36,2022-10-16 06:42:26,487957
4774,3557659,Teachers Building Society,First time buyer,2 year discounted,discounted,25,4.39,6.4,6.69,110.0,24,2022-10-16 06:42:26,487958
4775,1000716600,Santander,First time buyer,2 year tracker,tracker,25,4.44,5.5,5.5,1034.0,24,2022-10-16 06:42:26,487959
4776,3730816,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,4.44,7.0,7.24,1840.0,24,2022-10-16 06:42:26,487960
4777,3480285,The Mansfield Building Society,First time buyer,2 year discounted,discounted,25,4.48,6.5,6.59,1567.0,24,2022-10-16 06:42:26,487961
4778,3730808,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,4.49,7.0,7.24,1840.0,24,2022-10-16 06:42:26,487962
4779,3690470,Ecology Building Society,First time buyer,Lifetime variable,variable,25,4.49,4.6,,840.0,300,2022-10-16 06:42:26,487963
4780,3244264,Swansea Building Society,First time buyer,Lifetime discounted,discounted,25,4.5,4.6,,874.0,300,2022-10-16 06:42:26,487964
4781,3730822,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,4.54,7.0,7.24,1340.0,24,2022-10-16 06:42:26,487965
4782,3695924,Beverley Building Society,First time buyer,2 year discounted,discounted,25,4.59,5.8,5.74,1970.0,24,2022-10-16 06:42:26,487966
4783,3480289,The Mansfield Building Society,First time buyer,2 year discounted,discounted,25,4.63,6.5,6.59,1567.0,24,2022-10-16 06:42:26,487967
4784,3557655,Teachers Building Society,First time buyer,2 year discounted,discounted,25,4.69,6.5,6.69,110.0,24,2022-10-16 06:42:26,487968
4785,3730832,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,4.69,7.1,7.24,1840.0,24,2022-10-16 06:42:26,487969
4786,3730850,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,4.74,7.0,7.24,1340.0,24,2022-10-16 06:42:26,487970
4787,3730817,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,4.94,7.1,7.24,1840.0,24,2022-10-16 06:42:26,487971
4788,3113765,Teachers Building Society,First time buyer,2 year discounted,discounted,25,4.99,6.6,6.69,309.0,24,2022-10-16 06:42:26,487972
4789,3730809,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,4.99,7.1,7.24,1840.0,24,2022-10-16 06:42:26,487973
4790,3690471,Ecology Building Society,First time buyer,Lifetime variable,variable,25,4.99,5.1,,540.0,300,2022-10-16 06:42:26,487974
4791,3480293,The Mansfield Building Society,First time buyer,2 year discounted,discounted,25,5.03,6.6,6.59,1567.0,24,2022-10-16 06:42:26,487975
4792,3730846,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,5.04,7.1,7.24,1340.0,24,2022-10-16 06:42:26,487976
4793,3735423,Nationwide Building Society,First time buyer,10 year fixed,fixed,25,5.09,5.5,5.74,999.0,120,2022-10-16 06:42:26,487977
4794,3331371,Hanley Economic Building Society,First time buyer,2 year discounted,discounted,25,5.14,5.8,5.69,1344.0,24,2022-10-16 06:42:26,487978
4795,3730833,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,5.19,7.2,7.24,1840.0,24,2022-10-16 06:42:26,487979
4796,3747617,Barclays,First time buyer,2 year fixed,fixed,25,5.2,5.8,5.74,115.0,25,2022-10-16 06:42:26,487980
4797,3029853,Swansea Building Society,First time buyer,Lifetime variable,variable,25,5.2,5.5,,2374.0,300,2022-10-16 06:42:26,487981
4798,3730837,Foundation Home Loans,First time buyer,2 year discounted,discounted,25,5.24,7.1,7.24,1340.0,24,2022-10-16 06:42:26,487982
4799,3424525,Teachers Building Society,First time buyer,2 year discounted,discounted,25,5.3,6.6,6.69,100.0,24,2022-10-16 06:42:26,487983
4800,3747618,Barclays,First time buyer,5 year fixed,fixed,25,5.3,5.7,5.74,115.0,61,2022-10-16 06:42:26,487984
4801,3735398,Nationwide Building Society,First time buyer,5 year fixed,fixed,25,5.39,5.8,5.74,999.0,60,2022-10-16 06:42:26,487985
4802,3735519,Nationwide Building Society,First time buyer,10 year fixed,fixed,25,5.39,5.6,5.74,0.0,120,2022-10-16 06:42:26,487986
4803,3113764,Teachers Building Society,First time buyer,2 year discounted,discounted,25,5.44,6.7,6.69,309.0,24,2022-10-16 06:42:26,487987
4804,3735774,Nationwide Building Society,First time buyer,5 year fixed,fixed,25,5.44,5.8,5.74,999.0,60,2022-10-16 06:42:26,487988
4805,3745452,NatWest,First time buyer,5 year fixed,fixed,25,5.44,5.4,4.99,1025.0,64,2022-10-16 06:42:26,487989
4806,3746227,RBS,First time buyer,5 year fixed,fixed,25,5.44,5.4,4.99,1025.0,64,2022-10-16 06:42:26,487990
4807,3746968,Leeds Building Society,First time buyer,5 year fixed,fixed,25,5.47,5.9,5.99,234.0,62,2022-10-16 06:42:26,487991
4808,3755275,HSBC,First time buyer,5 year fixed,fixed,25,5.48,5.4,5.04,1016.0,65,2022-10-16 06:42:26,487992
4809,3754248,Vida Homeloans,First time buyer,2 year variable,variable,25,5.49,6.5,6.44,1440.0,24,2022-10-16 06:42:26,487993
4810,3745411,NatWest,First time buyer,5 year fixed,fixed,25,5.49,5.4,4.99,1025.0,64,2022-10-16 06:42:26,487994
4811,3746186,RBS,First time buyer,5 year fixed,fixed,25,5.49,5.4,4.99,1025.0,64,2022-10-16 06:42:26,487995
4812,3757521,Virgin Money,First time buyer,5 year fixed,fixed,25,5.49,5.6,5.49,1213.0,63,2022-10-16 06:42:26,487996
4813,3755474,Virgin Money,First time buyer,5 year fixed,fixed,25,5.54,5.6,5.49,1213.0,63,2022-10-16 06:42:26,487997
4814,3754603,Platform,First time buyer,5 year fixed,fixed,25,5.55,5.8,5.49,1549.0,63,2022-10-16 06:42:26,487998
4815,3745453,NatWest,First time buyer,5 year fixed,fixed,25,5.59,5.5,4.99,1025.0,64,2022-10-16 06:42:26,487999
4816,3746228,RBS,First time buyer,5 year fixed,fixed,25,5.59,5.5,4.99,1025.0,64,2022-10-16 06:42:26,488000
